Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,5410,2,-120,-2.17,5590,5600,5370,119773,651458350,43564620100,8052610,KSQ
101240,KR7101240000,씨큐브,KOSDAQ,우량기업부,4010,2,-10,-0.25,4020,4030,3980,37393,149675760,43554173900,10861390,KSQ
052600,KR7052600004,한네트,KOSDAQ,중견기업부,3765,2,-10,-0.26,3775,3805,3687,27260,102659433,43537330500,11563700,KSQ
106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,2060,1,25,1.23,2035,2160,1712,1436193,2715556494,43537327500,21134625,KSQ
091590,KR7091590000,남화토건,KOSDAQ,우량기업부,3690,2,-10,-0.27,3700,3715,3630,17167,62916065,43320600000,11740000,KSQ
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,951,1,14,1.49,937,956,936,332233,313335031,43313867502,45545602,KSQ
066900,KR7066900002,디에이피,KOSDAQ,중견기업부,1903,2,-41,-2.11,1928,1939,1896,15555,29642282,43282789209,22744503,KSQ
038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,571,1,12,2.15,560,571,555,362553,204238598,43241524515,75729465,KSQ
003535,KR7003531001,한화투자증권우,KOSPI,,8990,1,480,5.64,8570,9020,8570,92877,829934270,43152000000,4800000,STK
051390,KR7051390003,YW,KOSDAQ,중견기업부,3800,2,-45,-1.17,3800,3815,3770,1506,5702875,43150398400,11355368,KSQ
123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,1937,1,7,0.36,1930,1950,1926,17387,33671915,43148763086,22276078,KSQ
239610,KR7239610009,에이치엘사이언스,KOSDAQ,벤처기업부,7980,1,60,0.76,8140,8140,7910,2312,18409170,43029077700,5392115,KSQ
050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,1912,1,6,0.31,1906,1914,1902,25996,49468771,43020000000,22500000,KSQ
016600,KR7016600009,큐캐피탈,KOSDAQ,벤처기업부,240,1,3,1.27,237,240,235,643897,152544956,42779306880,178247112,KSQ
056730,KR7056730005,CNT85,KOSDAQ,벤처기업부,577,1,2,0.35,575,578,566,20373,11634147,42762154322,74111186,KSQ
221840,KR7221840002,하이즈항공,KOSDAQ,투자주의환기종목(소속부없음),2285,1,165,7.78,2145,2330,2145,106767,239629226,42730781885,18700561,KSQ
900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),175,2,-4,-2.23,180,180,175,1493925,264558368,42708232000,244047040,KSQ
131100,KR7131100000,티엔엔터테인먼트,KOSDAQ,중견기업부,1324,2,-5,-0.38,1330,1346,1315,25414,33802525,42694662576,32246724,KSQ
008420,KR7008420002,문배철강,KOSPI,,2080,1,5,0.24,2070,2090,2055,54449,112668913,42647290400,20503505,STK
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,2665,1,15,0.57,2655,2675,2630,17764,46955050,42528728255,15958247,KSQ
452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,3010,2,-50,-1.63,3060,3080,2970,91899,276472005,42499710050,14119505,KSQ
038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,3030,2,-60,-1.94,3090,3095,3030,36582,111809371,42465295470,14014949,KSQ
250030,KR7250030004,진코스텍,KONEX,일반기업부,16400,2,-430,-2.55,16000,16990,16000,4933,82525020,42465126800,2589337,KNX
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,1809,2,-51,-2.74,1860,1948,1788,179853,326471999,42381550485,23428165,KSQ
200580,KR7200580009,메디쎄이,KONEX,일반기업부,11360,2,-20,-0.18,11390,11400,11350,539,6122850,42328257440,3726079,KNX
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,4505,2,-5,-0.11,4550,4550,4430,71528,319881944,42267189420,9382284,KSQ
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3050,2,-10,-0.33,3060,3065,3040,72501,221501415,42200245300,13836146,KSQ
133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,1801,2,-3,-0.17,1804,1808,1790,65625,117908231,42156145677,23407077,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,3665,2,-55,-1.48,3710,3710,3655,34184,125436545,42147500000,11500000,KSQ
221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,10420,1,100,0.97,10320,10860,10240,1250,13088610,42042616000,4034800,KSQ
043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,439,1,6,1.39,433,440,429,42376,18314915,41705000000,95000000,KSQ
387570,KR7387570005,파인메딕스,KOSDAQ,기술성장기업부,7390,2,-60,-0.81,7440,7440,7320,17629,130127945,41575401000,5625900,KSQ
204020,KR7204020002,그리티,KOSDAQ,우량기업부,2135,1,15,0.71,2120,2150,2120,29069,62037020,41527526320,19450832,KSQ
318410,KR7318410008,비비씨,KOSDAQ,중견기업부,7470,2,-10,-0.13,7480,7490,7330,13275,98544560,41497665210,5555243,KSQ
065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1521,1,2,0.13,1549,1564,1500,215947,329728500,41485305420,27275020,KSQ
069140,KR7069140002,누리플랜,KOSDAQ,중견기업부,2875,1,45,1.59,2830,2885,2785,96725,272386190,41407371500,14402564,KSQ
053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,6900,1,60,0.88,6800,7010,6800,17153,118220765,41400000000,6000000,KSQ
019490,KR7019490002,엑시큐어하이트론,KOSPI,,541,0,0,0.0,0,0,0,0,0,41349858070,76432270,STK
208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,296,1,8,2.78,280,299,280,1492072,436661714,41215115184,139240254,KSQ
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1189,4,274,29.95,915,1189,915,1186391,1371397219,41164628202,34621218,KSQ
075970,KR7075970004,동국알앤에스,KOSDAQ,중견기업부,2235,3,0,0.0,2235,2240,2215,59328,132047664,41124000000,18400000,KSQ
066910,KR7066910001,손오공,KOSDAQ,중견기업부,613,1,57,10.25,556,694,556,7445867,4795155782,41030029532,66933164,KSQ
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,1741,2,-17,-0.97,1765,1770,1703,21127,36936341,40985408523,23541303,KSQ
340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1443,2,-17,-1.16,1451,1472,1438,65293,94381685,40949979252,28378364,KSQ
026940,KR7026940007,부국철강,KOSPI,,2045,2,-10,-0.49,2055,2055,2020,64285,130804290,40900000000,20000000,STK
318000,KR7318000007,KBG,KOSDAQ,벤처기업부,4675,2,-5,-0.11,4600,4715,4600,34881,162122467,40860542525,8740223,KSQ
099390,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,4975,1,25,0.51,5000,5000,4890,10087,49963485,40836207925,8208283,KSQ
000760,KR7000760009,이화산업,KOSPI,,14570,2,-400,-2.67,14840,14840,14460,6205,90409480,40796000000,2800000,STK
096690,KR7096690003,에이루트,KOSDAQ,중견기업부,1690,2,-81,-4.57,1760,1770,1683,54314,93015407,40791619570,24137053,KSQ
002360,KR7002360006,SH에너지화학,KOSPI,,367,1,3,0.82,369,372,364,200669,73741333,40786078910,111133730,STK
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),810,1,22,2.79,854,864,788,531459,437364147,40768051680,50330928,KSQ
177830,KR7177830007,파버나인,KOSDAQ,우량기업부,3020,2,-75,-2.42,3065,3095,2990,104833,317835660,40751732020,13493951,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,6730,2,-450,-6.27,7840,8570,6500,1641140,12030258685,40696242700,6046990,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,911,2,-16,-1.73,927,934,901,119892,109743927,40630504345,44599895,KSQ
431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,5420,2,-150,-2.69,5570,5620,5410,100334,549093910,40576515640,7486442,KSQ
049800,KR7049800006,우진플라임,KOSPI,,2025,1,20,1.0,2005,2080,2005,50947,104063500,40500000000,20000000,STK
070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,1736,1,15,0.87,1709,1879,1665,498390,887143252,40461087408,23307078,KSQ
232830,KR7232830000,아이티센피엔에스,KOSDAQ,벤처기업부,2435,1,55,2.31,2465,2465,2365,41254,99962047,40259622810,16533726,KSQ
090370,KR7090370008,메타랩스,KOSPI,,1613,2,-27,-1.65,1679,1679,1600,113724,182936217,40171263357,24904689,STK
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2455,2,-40,-1.6,2475,2480,2450,5575,13702690,40140632165,16350563,KSQ
045060,KR7045060001,오공,KOSDAQ,우량기업부,2365,2,-5,-0.21,2350,2380,2335,59394,140443030,40067768510,16941974,KSQ
000215,KR7000211003,DL우,KOSPI,,23700,1,350,1.5,23350,23800,22600,13967,327146725,39960925500,1686115,STK
475660,KR7475660007,에스켐,KOSDAQ,기술성장기업부,5030,2,-30,-0.59,5070,5140,4930,30306,151117510,39887070050,7929835,KSQ
009810,KR7009810003,플레이그램,KOSPI,,261,0,0,0.0,0,0,0,0,0,39642637500,151887500,STK
043100,KR7043100007,알파AI,KOSDAQ,벤처기업부,1970,1,111,5.97,1897,2000,1871,1084746,2100059601,39616857600,20110080,KSQ
337840,KR7337840003,유엑스엔,KONEX,일반기업부,8340,1,60,0.72,8400,8550,8050,366,2998790,39594450240,4747536,KNX
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2375,1,15,0.64,2345,2390,2345,42887,101481929,39478010000,16622320,KSQ
134790,KR7134790005,시디즈,KOSPI,,19730,1,320,1.65,19520,19730,19410,1336,26173695,39460000000,2000000,STK
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,534,2,-3,-0.56,536,536,505,2782354,1446471630,39422079012,73824118,KSQ
291230,KR7291230001,엔피,KOSDAQ,중견기업부,894,1,22,2.52,872,894,849,231902,201579148,39421622850,44095775,KSQ
452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),2085,3,0,0.0,2085,2090,2085,44556,92987253,39416925000,18905000,KSQ
377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,1387,2,-8,-0.57,1395,1406,1360,267768,370455614,39265970000,28310000,KSQ
462310,KR7462310004,뉴키즈온,KOSDAQ,중견기업부,4790,2,-35,-0.73,4750,4830,4715,44072,209766254,39206729590,8185121,KSQ
192410,KR7192410009,오늘이엔엠,KOSDAQ,투자주의환기종목(소속부없음),838,2,-27,-3.12,867,907,822,364888,304487374,39102398174,46661573,KSQ
000040,KR7000040006,KR모터스,KOSPI,,452,3,0,0.0,452,453,440,135647,60541517,39041583168,86375184,STK
115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,887,1,13,1.49,895,900,875,69075,61081856,39001499988,43970124,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,553,4,127,29.81,426,553,423,30023322,15314086949,38959253690,70450730,KSQ
052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,2310,2,-10,-0.43,2365,2365,2260,32081,73815021,38958480330,16865143,KSQ
397810,KR7397810003,애드포러스,KOSDAQ,벤처기업부,7540,2,-150,-1.95,7690,7800,7500,43478,330469625,38912205800,5160770,KSQ
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1011,2,-3,-0.3,1014,1018,1005,131564,132926867,38851633065,38428915,KSQ
127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1109,2,-30,-2.63,1136,1137,1095,70271,77457310,38708626938,34904082,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,5270,1,10,0.19,5290,5300,5200,12059,63368445,38678105730,7339299,KSQ
262840,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,1830,1,65,3.68,1612,1938,1612,511705,953500511,38675046150,21133905,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4025,1,95,2.42,3930,4050,3900,52289,208424527,38670879800,9607672,KSQ
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,1723,2,-27,-1.54,1750,1770,1715,15195,26238129,38510879826,22351062,KSQ
031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,1458,2,-5,-0.34,1463,1474,1445,34825,50590768,38425652694,26355043,KSQ
196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,847,2,-24,-2.76,871,873,843,121128,102931842,38385685954,45319582,KSQ
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,5450,1,150,2.83,5300,5720,5300,81569,448883125,38383249100,7042798,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,3545,1,60,1.72,3485,3550,3325,68491,233714135,38356424970,10819866,KSQ
005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2275,1,60,2.71,2215,2310,2200,304635,687080870,38287285400,16829576,KSQ
263920,KR7263920001,휴엠앤씨,KOSDAQ,벤처기업부,3895,1,60,1.56,3835,4400,3750,181048,739988623,38206156270,9809026,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,우량기업부,2625,1,5,0.19,2620,2660,2595,36177,95476950,38180761500,14545052,KSQ
002870,KR7002870004,신풍,KOSPI,,1091,1,4,0.37,1078,1106,1076,86653,94330400,38139941700,34958700,STK
236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,2240,1,5,0.22,2235,2360,2100,507999,1151519178,38024954240,16975426,KSQ
081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2450,2,-20,-0.81,2455,2470,2420,59309,144750927,37994950350,15508143,KSQ
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,2790,1,5,0.18,2865,2865,2750,14556,40387515,37843799940,13564086,KSQ
462980,KR7462980004,아이지넷,KOSDAQ,기술성장기업부,2070,1,45,2.22,2040,2090,2030,109757,225850126,37745284590,18234437,KSQ
440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,3830,1,85,2.27,3700,3845,3700,38757,147121840,37648900000,9830000,KSQ
274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,4140,1,130,3.24,4000,4150,3970,57213,231912774,37618081020,9086493,KSQ
074610,KR7074610007,이엔플러스,KOSPI,,5110,0,0,0.0,0,0,0,0,0,37494481920,7337472,STK
009730,KR7009730003,이렘,KOSDAQ,벤처기업부,605,2,-11,-1.79,616,624,603,615902,376484537,37435689060,61877172,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,601,2,-12,-1.96,613,625,590,175801,105701371,37434350573,62286773,KSQ
351320,KR7351320007,넥사다이내믹스,KOSDAQ,중견기업부,1296,1,30,2.37,1266,1322,1229,117363,151799748,37355582592,28823752,KSQ
123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,1142,2,-25,-2.14,1174,1200,1100,771392,883464539,37296054964,32658542,KSQ
089140,KR7089140008,넥스턴앤롤코리아,KOSDAQ,벤처기업부,2490,1,70,2.89,2405,2490,2380,63026,153588230,37141422660,14916234,KSQ
071850,KR7071850002,캐스텍코리아,KOSDAQ,투자주의환기종목(소속부없음),1530,1,3,0.2,1533,1533,1505,4494,6839747,37119235140,24260938,KSQ
066360,KR7066360009,체리부로,KOSDAQ,우량기업부,774,2,-5,-0.64,779,780,762,48901,37788457,37114859610,47952015,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1120,1,10,0.9,1101,1122,1092,197566,218679675,37107911680,33132064,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,2215,2,-60,-2.64,2280,2310,2150,52596,115979535,37102297695,16750473,KSQ
238490,KR7238490007,힘스,KOSDAQ,벤처기업부,3275,2,-15,-0.46,3290,3295,3205,18410,59877755,37047572900,11312236,KSQ
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4295,2,-5,-0.12,4280,4325,4255,35869,154074110,36982471165,8610587,KSQ
225220,KR7225220003,제놀루션,KOSDAQ,벤처기업부,1925,1,7,0.36,1918,1934,1899,60022,115257393,36940790425,19190021,KSQ
013810,KR7013810007,스페코,KOSDAQ,중견기업부,2500,2,-50,-1.96,2525,2547,2470,113629,285018649,36638675000,14655470,KSQ
33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,2165,3,0,0.0,2115,2165,2105,15997,34123620,36607478390,16908766,STK
900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),570,3,0,0.0,570,578,563,53154,30195128,36503754750,64041675,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3595,1,45,1.27,3560,3600,3525,119926,427069660,36467122775,10143845,KSQ
017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,3120,2,-15,-0.48,3150,3195,3085,84580,263217490,36404244240,11668027,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1193,1,15,1.27,1192,1240,1179,123935,149890436,36401952929,30512953,KSQ
024890,KR7024890006,대원화성,KOSPI,,879,2,-3,-0.34,882,893,874,51777,45477897,36258004608,41249152,STK
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,36245520080,178549360,KSQ
360350,KR7360350003,코셈,KOSDAQ,기술성장기업부,6320,1,20,0.32,6300,6470,6230,17389,110464490,36200770400,5727970,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),144,2,-6,-4.0,150,151,140,4956062,713764040,36144702144,251004876,KSQ
001840,KR7001840008,이화공영,KOSDAQ,투자주의환기종목(소속부없음),2215,0,0,0.0,0,0,0,0,0,36027920805,16265427,KSQ
298060,KR7298060005,에스씨엠생명과학,KOSDAQ,관리종목(소속부없음),815,1,1,0.12,814,821,800,65349,52953994,36025588440,44203176,KSQ
389680,KR7389680000,유디엠텍,KOSDAQ,기술성장기업부,866,2,-77,-8.17,1000,1225,849,48639919,50505119534,36019074690,41592465,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,594,3,0,0.0,594,597,586,41366,24402882,36010987452,60624558,KSQ
019660,KR7019660000,글로본,KOSDAQ,중견기업부,2580,2,-50,-1.9,2650,2650,2580,19071,49474639,35976379140,13944333,KSQ
284620,KR7284620002,카이노스메드,KOSDAQ,투자주의환기종목(소속부없음),1087,0,0,0.0,0,0,0,0,0,35965517911,33086953,KSQ
060540,KR7060540002,에스에이티,KOSDAQ,중견기업부,1370,2,-32,-2.28,1402,1404,1361,93052,128009827,35802629220,26133306,KSQ
109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,6130,1,20,0.33,6120,6350,6060,56938,351577415,35778370260,5836602,KSQ
068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,35720093048,45912716,KSQ
270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,21400,2,-200,-0.93,20250,21850,20150,190,3896450,35619294200,1664453,KNX
049120,KR7049120009,파인디앤씨,KOSDAQ,벤처기업부,671,1,1,0.15,670,692,663,95808,64862779,35568582049,53008319,KSQ
005360,KR7005360003,모나미,KOSPI,,1879,2,-2,-0.11,1881,1893,1800,61820,115466793,35508039853,18897307,STK
228340,KR7228340006,동양파일,KOSDAQ,중견기업부,1774,2,-22,-1.22,1875,1899,1750,36939,66100609,35480000000,20000000,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,8060,1,60,0.75,8050,8130,7950,5229,41888010,35464000000,4400000,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1419,2,-19,-1.32,1438,1440,1386,92281,130282519,35462631996,24991284,KSQ
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3640,2,-30,-0.82,3665,3695,3615,32324,117816470,35419347600,9730590,KSQ
322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,825,2,-55,-6.25,872,885,818,403253,338726899,35416127175,42928639,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,4740,3,0,0.0,4740,4750,4650,26591,124836892,35334282600,7454490,KSQ
169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,1929,2,-29,-1.48,1942,1952,1903,8573,16506794,35333334822,18316918,KSQ
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,4995,1,25,0.5,4755,4995,4755,195,967065,35056143765,7018247,KNX
188040,KR7188040000,바이오포트,KOSDAQ,벤처기업부,7490,2,-10,-0.13,7470,7600,7380,14273,107108715,35048016920,4679308,KSQ
398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,3095,2,-25,-0.8,3135,3135,3080,15528,48118370,35003521500,11309700,KSQ
080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,3085,2,-15,-0.48,3110,3120,3065,8011,24716700,34929656445,11322417,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,3565,1,30,0.85,3535,3590,3450,21360,75088942,34817194610,9766394,KSQ
146060,KR7146060009,율촌,KOSDAQ,중견기업부,1447,1,44,3.14,1403,1460,1400,184902,264451293,34750565965,24015595,KSQ
023790,KR7023790009,동일스틸럭스,KOSDAQ,중견기업부,1318,2,-34,-2.51,1344,1389,1305,372598,498203682,34452015206,26139617,KSQ
018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,2950,2,-20,-0.67,2960,3000,2850,50049,145688780,34394991050,11659319,KSQ
022220,KR7022220008,티케이지애강,KOSDAQ,중견기업부,664,2,-5,-0.75,670,671,660,85362,56720716,34391600456,51794579,KSQ
060230,KR7060230000,제이케이시냅스,KOSDAQ,중견기업부,4250,4,980,29.97,3280,4250,3280,416987,1711768371,34349435000,8082220,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,4845,2,-20,-0.41,4870,4870,4800,9730,46957497,34258316700,7070860,KSQ
131760,KR7131760001,파인텍,KOSDAQ,벤처기업부,781,2,-2,-0.26,780,799,763,123848,97033048,33920066323,43431583,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3105,2,-70,-2.2,3180,3200,3085,102906,322033445,33906600000,10920000,KSQ
001070,KR7001070002,대한방직,KOSPI,,6380,2,-40,-0.62,6420,6420,6350,6516,41532390,33814000000,5300000,STK
079170,KR7079170007,한창산업,KOSDAQ,중견기업부,6500,2,-40,-0.61,6540,6560,6410,10719,69253170,33800000000,5200000,KSQ
023150,KR7023150006,MH에탄올,KOSPI,,4575,2,-15,-0.33,4580,4685,4555,7932,36353695,33756756450,7378526,STK
008470,KR7008470007,부스타,KOSDAQ,벤처기업부,4015,2,-5,-0.12,4050,4060,3985,9603,38532135,33745272000,8404800,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,2210,2,-5,-0.23,2245,2250,2150,185125,405394120,33724600000,15260000,KSQ
014130,KR7014130009,한익스프레스,KOSPI,,2805,3,0,0.0,2810,2820,2785,11785,32976545,33660000000,12000000,STK
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,1923,2,-16,-0.83,1939,1939,1921,24853,47914095,33658661292,17503204,KSQ
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,652,1,2,0.31,650,665,646,32695,21226099,33564960000,51480000,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,808,2,-1,-0.12,802,815,794,87092,69937503,33521003120,41486390,KSQ
013000,KR7013000005,세우글로벌,KOSPI,,1167,3,0,0.0,1177,1177,1156,49054,56899554,33498771177,28705031,STK
446070,KR7446070005,유니드비티플러스,KOSPI,,3155,1,5,0.16,3145,3185,3060,38433,119894725,33478383325,10611215,STK
446440,KR7446440000,에피바이오텍,KONEX,일반기업부,14500,1,200,1.4,14390,15000,14390,18,260390,33449745500,2306879,KNX
148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3285,1,60,1.86,3230,3320,3230,18591,61120090,33425574705,10175213,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1456,1,1,0.07,1426,1810,1371,8234624,13285625963,33346507376,22902821,KSQ
038060,KR7038060000,루멘스,KOSDAQ,우량기업부,693,2,-14,-1.98,709,711,685,312133,215835845,33335426817,48103069,KSQ
033250,KR7033250002,체시스,KOSPI,,1041,1,3,0.29,1047,1047,1027,145231,150197833,33312000000,32000000,STK
208710,KR7208710004,포톤,KOSDAQ,중견기업부,2525,2,-15,-0.59,2540,2550,2470,146232,366434432,33279833300,13180132,KSQ
005820,KR7005820006,원림,KOSPI,,14460,1,90,0.63,14360,14470,14300,460,6609960,33228646200,2297970,STK
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2575,1,30,1.18,2545,2620,2545,7181,18476212,33161045700,12878076,KSQ
003680,KR7003680006,한성기업,KOSPI,,5330,2,-80,-1.48,5410,5410,5310,39181,209299240,33096714950,6209515,STK
016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,1725,1,42,2.5,1683,1753,1683,39796,67879603,32949042150,19100894,KSQ
004365,KR7004361002,세방우,KOSPI,,8930,2,-30,-0.33,9000,9000,8890,1517,13558520,32945002500,3689250,STK
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1393,2,-25,-1.76,1427,1427,1360,1166697,1616403676,32927090434,23637538,KSQ
308100,KR7308100007,형지글로벌,KOSDAQ,중견기업부,1370,2,-21,-1.51,1391,1401,1346,410302,563648557,32911520960,24023008,KSQ
018700,KR7018700005,바른손,KOSDAQ,중견기업부,937,1,35,3.88,897,947,890,132269,122253028,32907212309,35119757,KSQ
006570,KR7006570006,대림통상,KOSPI,,2160,2,-50,-2.26,2225,2225,2150,29587,64527616,32886000000,15225000,STK
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,2285,1,140,6.53,2120,2380,2120,383729,869912954,32822069040,14364144,KSQ
216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,4255,2,-5,-0.12,4295,4295,4000,931,3742080,32811645325,7711315,KNX
495810,KR7495810004,유비씨,KONEX,일반기업부,13120,0,0,0.0,0,0,0,0,0,32800000000,2500000,KNX
417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,1869,1,29,1.58,1840,1882,1830,87853,163846649,32798376387,17548623,KSQ
002690,KR7002690006,동일제강,KOSPI,,1614,2,-24,-1.47,1638,1645,1612,29873,48338556,32764781040,20300360,STK
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,3890,3,0,0.0,3890,3900,3820,16273,63088160,32630125230,8388207,KSQ
043200,KR7043200005,파루,KOSDAQ,벤처기업부,778,2,-8,-1.02,786,789,765,172569,133506441,32523757070,41804315,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,중견기업부,6940,1,290,4.36,6840,7190,6650,19831,137574380,32512380140,4684781,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,3250,1,80,2.52,3215,3285,3110,297973,955204130,32500000000,10000000,KSQ
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4995,1,5,0.1,4990,5060,4810,168956,840319380,32450517000,6496600,KSQ
053290,KR7053290003,NE능률,KOSDAQ,투자주의환기종목(소속부없음),1960,1,59,3.1,1901,1989,1862,37821,73437375,32391561720,16526307,KSQ
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3115,2,-45,-1.42,3170,3180,3085,19939,62125320,32232041975,10347365,KSQ
032750,KR7032750002,삼진,KOSDAQ,우량기업부,3555,1,5,0.14,3550,3560,3520,10334,36598335,32105638710,9031122,KSQ
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,8610,1,160,1.89,8760,8760,8200,18534,156286665,32090520420,3727122,KSQ
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,2270,2,-50,-2.16,2320,2350,2255,44380,101302915,32049698700,14118810,KSQ
